"","year","season","month","site","treatment","plot_id","individual_nr","id","functional_group","family","taxon","burn_year","elevation","latitude","longitude","course","csr_strategy","s_percent","c_percent","r_percent","trait","value"
"670",2019,"dry_season","November","ACJ","C",1,2,"INR5314","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"plant_height_cm",NA
"671",2019,"dry_season","November","ACJ","C",1,2,"INR5314","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"sla_cm2_g",210.773809523809
"672",2019,"dry_season","November","ACJ","C",1,2,"INR5314","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"wet_mass_g",0.00352173913043478
"673",2019,"wet_season","April","ACJ","C",1,2,"AZI7432","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"dry_mass_g",NA
"674",2019,"wet_season","April","ACJ","C",1,2,"AZI7432","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"ldmc",NA
"675",2019,"wet_season","April","ACJ","C",1,2,"AZI7432","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"leaf_area_cm2",NA
"676",2019,"wet_season","April","ACJ","C",1,2,"AZI7432","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"leaf_thickness_mm",0.117666666666667
"677",2019,"wet_season","April","ACJ","C",1,2,"AZI7432","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"plant_height_cm",5
"678",2019,"wet_season","April","ACJ","C",1,2,"AZI7432","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"sla_cm2_g",NA
"679",2019,"wet_season","April","ACJ","C",1,2,"AZI7432","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"wet_mass_g",NA
"680",2019,"dry_season","November","ACJ","C",1,3,"INS4457","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"dry_mass_g",0.000393939393939394
"681",2019,"dry_season","November","ACJ","C",1,3,"INS4457","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"ldmc",0.276595744680851
"682",2019,"dry_season","November","ACJ","C",1,3,"INS4457","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"leaf_area_cm2",0.106089898989899
"683",2019,"dry_season","November","ACJ","C",1,3,"INS4457","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"leaf_thickness_mm",NA
"684",2019,"dry_season","November","ACJ","C",1,3,"INS4457","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"plant_height_cm",NA
"685",2019,"dry_season","November","ACJ","C",1,3,"INS4457","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"sla_cm2_g",269.305128205128
"686",2019,"dry_season","November","ACJ","C",1,3,"INS4457","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"wet_mass_g",0.00142424242424242
"687",2019,"wet_season","April","ACJ","C",1,3,"AZJ4672","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"dry_mass_g",NA
"688",2019,"wet_season","April","ACJ","C",1,3,"AZJ4672","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"ldmc",NA
"689",2019,"wet_season","April","ACJ","C",1,3,"AZJ4672","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"leaf_area_cm2",NA
"690",2019,"wet_season","April","ACJ","C",1,3,"AZJ4672","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"leaf_thickness_mm",0.102666666666667
"691",2019,"wet_season","April","ACJ","C",1,3,"AZJ4672","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"plant_height_cm",3
"692",2019,"wet_season","April","ACJ","C",1,3,"AZJ4672","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"sla_cm2_g",NA
"693",2019,"wet_season","April","ACJ","C",1,3,"AZJ4672","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"wet_mass_g",NA
"694",2019,"wet_season","April","ACJ","C",1,4,"AZU2987","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"dry_mass_g",NA
"695",2019,"wet_season","April","ACJ","C",1,4,"AZU2987","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"ldmc",NA
"696",2019,"wet_season","April","ACJ","C",1,4,"AZU2987","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"leaf_area_cm2",NA
"697",2019,"wet_season","April","ACJ","C",1,4,"AZU2987","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"leaf_thickness_mm",0.120666666666667
"698",2019,"wet_season","April","ACJ","C",1,4,"AZU2987","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"plant_height_cm",3
"699",2019,"wet_season","April","ACJ","C",1,4,"AZU2987","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"sla_cm2_g",NA
"700",2019,"wet_season","April","ACJ","C",1,4,"AZU2987","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"wet_mass_g",NA
"701",2019,"wet_season","April","ACJ","C",1,5,"AZT7000","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"dry_mass_g",0.000194444444444444
"702",2019,"wet_season","April","ACJ","C",1,5,"AZT7000","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"ldmc",0.159090909090909
"703",2019,"wet_season","April","ACJ","C",1,5,"AZT7000","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"leaf_area_cm2",0.0963722222222222
"704",2019,"wet_season","April","ACJ","C",1,5,"AZT7000","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"leaf_thickness_mm",0.106
"705",2019,"wet_season","April","ACJ","C",1,5,"AZT7000","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"plant_height_cm",5
"706",2019,"wet_season","April","ACJ","C",1,5,"AZT7000","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"sla_cm2_g",495.628571428571
"707",2019,"wet_season","April","ACJ","C",1,5,"AZT7000","Forb","Rubiaceae","Nertera granadensis",NA,3487.4,-13.176034,-71.628828,"Puna","R/SR",24.2072774255296,0,75.7927225744704,"wet_mass_g",0.00122222222222222
"708",2020,"wet_season","March","ACJ","C",1,1,"ABR6458","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"dry_mass_g",0.0157
"709",2020,"wet_season","March","ACJ","C",1,1,"ABR6458","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"ldmc",0.285454545454545
"710",2020,"wet_season","March","ACJ","C",1,1,"ABR6458","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"leaf_area_cm2",4.226
"711",2020,"wet_season","March","ACJ","C",1,1,"ABR6458","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"leaf_thickness_mm",0.118333333333333
"712",2020,"wet_season","March","ACJ","C",1,1,"ABR6458","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"plant_height_cm",20.5
"713",2020,"wet_season","March","ACJ","C",1,1,"ABR6458","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"sla_cm2_g",269.171974522293
"714",2020,"wet_season","March","ACJ","C",1,1,"ABR6458","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"wet_mass_g",0.055
"715",2020,"wet_season","March","ACJ","C",1,2,"ABU2058","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"dry_mass_g",0.0099
"716",2020,"wet_season","March","ACJ","C",1,2,"ABU2058","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"ldmc",0.260526315789474
"717",2020,"wet_season","March","ACJ","C",1,2,"ABU2058","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"leaf_area_cm2",3.39
"718",2020,"wet_season","March","ACJ","C",1,2,"ABU2058","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"leaf_thickness_mm",0.133
"719",2020,"wet_season","March","ACJ","C",1,2,"ABU2058","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"plant_height_cm",9.5
"720",2020,"wet_season","March","ACJ","C",1,2,"ABU2058","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"sla_cm2_g",342.424242424242
"721",2020,"wet_season","March","ACJ","C",1,2,"ABU2058","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"wet_mass_g",0.038
"722",2020,"wet_season","March","ACJ","C",1,3,"ACP7341","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"dry_mass_g",0.0127
"723",2020,"wet_season","March","ACJ","C",1,3,"ACP7341","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"ldmc",0.276086956521739
"724",2020,"wet_season","March","ACJ","C",1,3,"ACP7341","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"leaf_area_cm2",5.817
"725",2020,"wet_season","March","ACJ","C",1,3,"ACP7341","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"leaf_thickness_mm",0.136333333333333
"726",2020,"wet_season","March","ACJ","C",1,3,"ACP7341","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"plant_height_cm",15.5
"727",2020,"wet_season","March","ACJ","C",1,3,"ACP7341","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"sla_cm2_g",458.031496062992
"728",2020,"wet_season","March","ACJ","C",1,3,"ACP7341","Graminoid","Poaceae","Paspalum bonplandianum",NA,3487.4,-13.176034,-71.628828,"PFTC5","SR/CSR",48.7656230416093,15.1668223458946,36.0675546124961,"wet_mass_g",0.046
"729",2020,"wet_season","March","ACJ","C",1,1,"AKX4299","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"dry_mass_g",0.00676
"730",2020,"wet_season","March","ACJ","C",1,1,"AKX4299","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"ldmc",0.397647058823529
"731",2020,"wet_season","March","ACJ","C",1,1,"AKX4299","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"leaf_area_cm2",0.4606
"732",2020,"wet_season","March","ACJ","C",1,1,"AKX4299","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"leaf_thickness_mm",0.563
"733",2020,"wet_season","March","ACJ","C",1,1,"AKX4299","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"plant_height_cm",34
"734",2020,"wet_season","March","ACJ","C",1,1,"AKX4299","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"sla_cm2_g",68.1360946745562
"735",2020,"wet_season","March","ACJ","C",1,1,"AKX4299","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"wet_mass_g",0.017
"736",2020,"wet_season","March","ACJ","C",1,2,"ALA5686","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"dry_mass_g",0.00688
"737",2020,"wet_season","March","ACJ","C",1,2,"ALA5686","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"ldmc",0.414457831325301
"738",2020,"wet_season","March","ACJ","C",1,2,"ALA5686","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"leaf_area_cm2",0.4618
"739",2020,"wet_season","March","ACJ","C",1,2,"ALA5686","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"leaf_thickness_mm",0.421666666666667
"740",2020,"wet_season","March","ACJ","C",1,2,"ALA5686","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"plant_height_cm",41
"741",2020,"wet_season","March","ACJ","C",1,2,"ALA5686","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"sla_cm2_g",67.1220930232558
"742",2020,"wet_season","March","ACJ","C",1,2,"ALA5686","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"wet_mass_g",0.0166
"743",2020,"wet_season","March","ACJ","C",1,3,"AKZ8833","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"dry_mass_g",0.0261
"744",2020,"wet_season","March","ACJ","C",1,3,"AKZ8833","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"ldmc",0.3625
"745",2020,"wet_season","March","ACJ","C",1,3,"AKZ8833","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"leaf_area_cm2",1.828
"746",2020,"wet_season","March","ACJ","C",1,3,"AKZ8833","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"leaf_thickness_mm",0.504666666666667
"747",2020,"wet_season","March","ACJ","C",1,3,"AKZ8833","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"plant_height_cm",15.5
"748",2020,"wet_season","March","ACJ","C",1,3,"AKZ8833","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"sla_cm2_g",70.0383141762452
"749",2020,"wet_season","March","ACJ","C",1,3,"AKZ8833","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC5","S",97.6099665970776,2.39003340292236,0,"wet_mass_g",0.072
"750",2018,"wet_season","March","ACJ","C",1,4,"GNK3140","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",97.6099665970776,2.39003340292236,0,"dry_mass_g",0.0029
"751",2018,"wet_season","March","ACJ","C",1,4,"GNK3140","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",97.6099665970776,2.39003340292236,0,"ldmc",0.439393939393939
"752",2018,"wet_season","March","ACJ","C",1,4,"GNK3140","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",97.6099665970776,2.39003340292236,0,"leaf_area_cm2",0.3116
"753",2018,"wet_season","March","ACJ","C",1,4,"GNK3140","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",97.6099665970776,2.39003340292236,0,"leaf_thickness_mm",0.334333333333333
"754",2018,"wet_season","March","ACJ","C",1,4,"GNK3140","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",97.6099665970776,2.39003340292236,0,"plant_height_cm",43
"755",2018,"wet_season","March","ACJ","C",1,4,"GNK3140","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",97.6099665970776,2.39003340292236,0,"sla_cm2_g",47.2121212121212
"756",2018,"wet_season","March","ACJ","C",1,4,"GNK3140","Woody","Ericaceae","Pernettya prostrata",NA,3487.4,-13.176034,-71.628828,"PFTC3","S",97.6099665970776,2.39003340292236,0,"wet_mass_g",0.0066
"757",2018,"wet_season","March","ACJ","C",1,1,"CUL5453","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"dry_mass_g",0.0028
"758",2018,"wet_season","March","ACJ","C",1,1,"CUL5453","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"ldmc",0.424242424242424
"759",2018,"wet_season","March","ACJ","C",1,1,"CUL5453","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"leaf_area_cm2",0.3966
"760",2018,"wet_season","March","ACJ","C",1,1,"CUL5453","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"leaf_thickness_mm",0.262
"761",2018,"wet_season","March","ACJ","C",1,1,"CUL5453","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"plant_height_cm",13
"762",2018,"wet_season","March","ACJ","C",1,1,"CUL5453","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"sla_cm2_g",60.0909090909091
"763",2018,"wet_season","March","ACJ","C",1,1,"CUL5453","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"wet_mass_g",0.0066
"764",2018,"wet_season","March","ACJ","C",1,2,"CUN3951","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"dry_mass_g",0.0048
"765",2018,"wet_season","March","ACJ","C",1,2,"CUN3951","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"ldmc",0.272727272727273
"766",2018,"wet_season","March","ACJ","C",1,2,"CUN3951","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"leaf_area_cm2",0.823
"767",2018,"wet_season","March","ACJ","C",1,2,"CUN3951","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"leaf_thickness_mm",0.310333333333333
"768",2018,"wet_season","March","ACJ","C",1,2,"CUN3951","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"plant_height_cm",20
"769",2018,"wet_season","March","ACJ","C",1,2,"CUN3951","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"sla_cm2_g",46.7613636363636
"770",2018,"wet_season","March","ACJ","C",1,2,"CUN3951","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"wet_mass_g",0.0176
"771",2018,"wet_season","March","ACJ","C",1,3,"CUP2451","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"dry_mass_g",0.0035
"772",2018,"wet_season","March","ACJ","C",1,3,"CUP2451","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"ldmc",0.304347826086957
"773",2018,"wet_season","March","ACJ","C",1,3,"CUP2451","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"leaf_area_cm2",0.638
"774",2018,"wet_season","March","ACJ","C",1,3,"CUP2451","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"leaf_thickness_mm",0.21
"775",2018,"wet_season","March","ACJ","C",1,3,"CUP2451","Graminoid","Poaceae","Polypogon NA",NA,3487.4,-13.176034,-71.628828,"PFTC3",NA,NA,NA,NA,"plant_height_cm",14
